"MXIM-AV-1-7-10","Lambeth boys.jpg","https://www.youtube.com/watch?v=ANb3l-jRfh0","2016-05-30 15:12:35"
"MXIM-AV-1-7-11","87811-guernica-0-230-0-345-crop.jpg","https://www.youtube.com/watch?v=7SR7ov55k5s","2016-06-03 19:54:55"
"MXIM-AV-1-7-12","Le_chant_du_Styr_ne.jpg","https://vimeo.com/14154663","2016-05-30 15:28:02"
"MXIM-AV-1-8-1","la_pyramide_humaine0.jpg","https://vimeo.com/24140878","2016-05-31 16:25:06"
"MXIM-AV-1-8-2","cine-TireDie.jpg","https://www.youtube.com/watch?v=B3DedMr5NwE","2016-05-31 16:34:41"
"MXIM-AV-1-8-3","Valparaiso.jpg","https://vimeo.com/25746862","2016-05-31 16:54:36"
"MXIM-AV-1-8-4","El principio- MXIM-AV-1-8-4.png","https://vimeo.com/118337583","2016-06-07 20:34:18"
"MXIM-AV-1-8-6","chiefs_cover-250x371.jpg","https://www.youtube.com/watch?v=NmyM5JKqqUs","2016-05-31 17:16:01"
"MXIM-AV-1-8-7","MV5BMTYwNjY4OTM2OF5BMl5BanBnXkFtZTcwMDQwNzExOQ@@._V1_SY317_CR51,0,214,317_AL_.jpg","https://www.youtube.com/watch?v=dhmAVJ4_x0Y","2016-05-31 17:40:44"
"MXIM-AV-1-8-8","Encuesta_sobre_el_amor-190100873-large.jpg","https://www.youtube.com/watch?v=9CI637_8voY","2016-05-31 17:46:36"
"MXIM-AV-1-8-9","dont-look-back1.jpg","https://www.youtube.com/watch?v=5VvHyCy5kDs","2016-06-20 14:59:04"
"MXIM-AV-1-8-10","18783315_w434_h_q80.jpg","https://www.youtube.com/watch?v=I21Jn9ypscU","2016-06-07 20:35:11"
"MXIM-AV-1-8-11","fotografia della famiglia itialiana.jpg","https://www.youtube.com/watch?v=9c0ux8vmVbo","2016-05-31 18:00:13"
"MXIM-AV-1-8-12","Hanoi_martes_13-322147743-large.jpg","https://www.youtube.com/watch?v=4vOMQPQjR2c","2016-05-31 18:08:32"
"MXIM-AV-1-8-13","92824_2.jpg","https://www.youtube.com/watch?v=C_91PKG66gE","2016-05-31 18:13:58"
"MXIM-AV-1-8-14","JAGUAR1.jpg","https://www.youtube.com/watch?v=QHMBj393nN0","2016-05-31 18:19:48"
"MXIM-AV-1-8-15","eYwDKys.jpg","https://vimeo.com/82311814","2016-05-31 18:30:51"
"MXIM-AV-1-8-16","07direccion_renoir.jpg","http://www.transmettrelecinema.com/video/la-direction-dacteur-par-jean-renoir/","2016-05-31 18:37:22"
"MXIM-AV-1-8-17","hhornos2.jpg","https://www.youtube.com/watch?v=CV-rn2w0YVQ","2016-05-31 18:40:59"
"MXIM-AV-1-8-18","lajetee.jpg","https://vimeo.com/53424634","2016-05-31 18:46:45"
"MXIM-AV-1-8-19","Herakles.(Werner.Herzog,.1962).jpg","https://vimeo.com/51616458","2016-05-31 18:51:52"
"MXIM-AV-1-8-20","La punition- MXIM-AV-1-8-20.jpg","","2016-05-31 19:57:32"
"MXIM-AV-1-8-21","j7J3Uuj.jpg","https://www.youtube.com/watch?v=rm0icUC5mkA","2016-05-31 20:10:43"
"MXIM-AV-1-8-22","descarga (3).jpg","https://www.youtube.com/watch?v=U5vAQEWkZK0","2016-05-31 20:13:40"
"MXIM-AV-1-8-23","Un león llamado El americano- MXIM-AV-1-8-23.jpg","http://www.dailymotion.com/video/x2juzfg","2016-05-31 20:37:10"
"MXIM-AV-1-8-24","México Bárbaro - MXIM-AV-1-8-24.jpg","https://www.youtube.com/watch?v=LS_ZqfOPKqg","2016-05-31 20:40:07"
"MXIM-AV-1-8-25","Morir_En_Madrid-Caratula.jpg","https://www.youtube.com/watch?v=rnPT2Bh5nqo","2016-05-31 20:48:28"
"MXIM-AV-1-8-26","icaic.jpg","https://www.youtube.com/watch?v=SRzXQCWMp5s","2016-06-08 21:43:26"
"MXIM-AV-1-8-27","Now1.jpg","https://www.youtube.com/watch?v=vQ6c5n1ycoE","2016-06-07 19:55:17"
"MXIM-AV-1-8-28","126291-last-words-0-230-0-345-crop.jpg","https://www.youtube.com/watch?v=Vi1Z9lcMNss","2016-05-31 21:07:03"
"MXIM-AV-1-8-29","Rumanien.jpg","","2016-05-31 21:14:43"
"MXIM-AV-1-8-30","icaic.jpg","","2016-06-08 21:52:34"
"MXIM-AV-1-8-31","041_Mex_1500w.jpg","","2016-05-31 22:26:01"
"MXIM-AV-1-8-32","Terminus-845554985-large.jpg","https://www.youtube.com/watch?v=fx_lUCgC-Jo&noredirect=1","2016-05-31 22:28:08"
"MXIM-AV-1-8-33","51WRM2+DPTL.jpg","https://www.youtube.com/watch?v=b8wiaj4pnFs","2016-05-31 23:02:55"
"MXIM-AV-1-8-34","descarga (4).jpg","","0000-00-00 00:00:00"
"MXIM-AV-1-9-1","MXIM-AV-1-9-1.jpg","https://www.youtube.com/watch?v=iOHYol7AXqU","0000-00-00 00:00:00"
"MXIM-AV-1-9-2","1-9-2.jpg","","2016-05-30 16:36:30"
"MXIM-AV-1-9-3","MXIM-A-V-1-9-3.jpg","https://www.youtube.com/watch?v=-aaLnkUvfYA","2016-05-30 16:41:34"
"MXIM-AV-1-9-4","MXIM-AV--1-9--4.jpg","https://vimeo.com/84815324","2016-05-30 16:46:00"
"MXIM-AV-1-9-5","MXIM-AV-1-9-5.jpg","https://www.youtube.com/watch?v=FVzCTUwxxqs","2016-05-30 16:48:58"
"MXIM-AV-1-9-6","MXIM-AV-1-9-6.jpg","","2016-05-30 16:53:27"
"MXIM-AV-1-9-7","MXIM-1-9-7.jpg","","2016-05-30 16:57:34"
"MXIM-AV-1-9-8","MXIM-AV-1-9-8.jpg","https://www.youtube.com/watch?v=ldfQmR9Wmdk","2016-05-30 17:01:03"
"MXIM-AV-1-9-9","Batalla de Chile- golpe de estado - MXIM-AV-1-9-9.jpg","https://www.youtube.com/watch?v=N8psY-kGEH4","2016-05-30 17:24:28"
"MXIM-AV-1-9-10","MXIM-AV-1-9-10.jpg","https://vimeo.com/106808776","2016-05-30 17:13:54"
"MXIM-AV-1-9-11","1-9-11.jpg","","2016-06-08 21:49:03"
"MXIM-AV-1-9-12","el herrero - MXIM-AV-1-9-12.jpg","","2016-05-30 17:25:41"
"MXIM-AV-1-9-13","MXIM-AV-1-9-13.jpg","https://www.youtube.com/watch?v=zLVDxK6fX5k","2016-05-30 17:29:06"
"MXIM-AV-1-9-14","coffret4.jpg","","2016-05-30 17:32:52"
"MXIM-AV-1-9-15","1-9-15.jpg","","2016-05-30 17:47:06"
"MXIM-AV-1-9-16","el tren en marcha - MXIM-AV-1-9-16.jpg","","2016-05-30 17:56:15"
"MXIM-AV-1-9-18","afpeti01.jpg","https://www.youtube.com/watch?v=IxnbYV4-su8","2016-05-30 18:09:34"
"MXIM-AV-1-9-19","MXIM-AV-1-9-19.jpg","","2016-05-30 18:23:40"
"MXIM-AV-1-9-20","pelea de hachas - MXIM-AV-1-9-20.jpg","","2016-05-30 18:27:05"
"MXIM-AV-1-9-21","MXIM-AV-1-9-21.jpg","","2016-05-30 19:02:12"
"MXIM-AV-1-9-22","Los tambores de antaño- MXIM-AV-1-9-22.jpg","https://www.youtube.com/watch?v=wQKsDM5p97I","2016-05-30 19:05:45"
"MXIM-AV-1-9-23","TOROS.jpg","","2016-05-30 19:17:32"
"MXIM-AV-1-9-24","West Neuguinea Besuchsfest.jpg","https://av.getinfo.de/media/11715?0","2016-05-31 14:40:25"
"MXIM-AV-1-9-25","La_soufri_re-705581562-large.jpg","https://www.youtube.com/watch?v=EVVAGmlgDxI","2016-11-04 19:12:03"
"MXIM-AV-1-9-26","Obitateli - MXIM-AV-1-9-26.jpg","https://vimeo.com/118341817","2016-06-07 20:35:41"
"MXIM-AV-1-9-27","estaciones.jpg","https://www.youtube.com/watch?v=NCQqS1hTNrc","2016-06-07 20:37:00"
"MXIM-AV-1-9-28","nawi- MXIM-AV-1-9-28.jpg","","2016-05-31 16:04:43"
"MXIM-AV-1-9-29","under_the_mens_tree_1.png","","2016-05-31 16:10:13"
"MXIM-AV-1-9-30","MXIM-AV-1-9-30.jpg","","2016-05-31 16:14:53"
"MXIM-AV-1-10-1","fsln.jpg","https://vimeo.com/29193492","2016-05-30 15:46:45"
"MXIM-AV-1-10-2","425_antonio_original.jpg","https://www.youtube.com/watch?v=UwuZ0fgWCkE","2016-05-30 15:59:53"
"MXIM-AV-1-10-3","dmp4rStehY83lYWePpxSwXRzp0x.jpg","https://www.youtube.com/watch?v=njcZxf-F9mI","2016-05-30 16:10:56"
"MXIM-AV-1-10-4","thumb.7524690058e1c7a451743bb8646a9692761d1e50.jpg","https://www.youtube.com/watch?v=sVjQcTfHrwI","2016-05-30 16:20:57"
"MXIM-AV-1-10-5","audiovisuales5.jpg","https://www.youtube.com/watch?v=jB-V_vDReNM","2016-05-30 16:30:17"
"MXIM-AV-1-10-6","10_minutes_pour_lennon_1.png","https://www.youtube.com/watch?v=dtCkWTY7MTE","2016-05-30 16:41:44"
"MXIM-AV-1-10-7","MXIM-AV-1-10-7.jpg","","2016-05-30 16:47:10"
"MXIM-AV-1-10-8","MXIM-AV-1-10-8.jpg","","2016-05-30 17:00:57"
"MXIM-AV-1-10-9","el eterno.jpg","","2016-05-30 17:07:21"
"MXIM-AV-1-10-10","7_74.jpg","","2016-05-30 17:21:29"
"MXIM-AV-1-10-11","elsalvador.jpg","https://www.youtube.com/watch?v=zz-Igaq2l7E","2016-05-30 17:26:29"
"MXIM-AV-1-10-12","9_600_15.jpg","","2016-05-30 17:32:46"
"MXIM-AV-1-10-13","encuentro.jpg","","2016-05-30 17:39:41"
"MXIM-AV-1-10-14","MXIM-AV-1-10-14.jpg","https://www.youtube.com/watch?v=5V6SZ_Sg7Z8","2016-05-30 17:44:06"
"MXIM-AV-1-10-15","3453277868151_faits_divers.jpg","https://vimeo.com/12268095","2016-05-30 17:49:34"
"MXIM-AV-1-10-16","51C1HWF38KL.jpg","https://www.youtube.com/watch?v=AfJPm2ZHojE","2016-05-31 11:47:28"
"MXIM-AV-1-10-17","MXIM-AV-1-10-17.jpg","https://www.youtube.com/watch?v=Q4CQ3Dmvtaw","2016-05-31 11:50:38"
"MXIM-AV-1-10-18","poster.jpg","http://www.docuonline.com.ar/sociedad/koyaanisqatsi-life-out-of-balance-1982hd-video_3ccc94a04.html","2016-06-08 18:21:51"
"MXIM-AV-1-10-19","MXIM-AV-1-10-19.jpg","","2016-05-31 11:59:50"
"MXIM-AV-1-10-20","la-decision-de-vencer.jpg","https://www.youtube.com/watch?v=OndP91mjrFc","2016-05-31 12:31:12"
"MXIM-AV-1-10-21","MXIM-AV-1-10-21.jpg","https://www.youtube.com/watch?v=s5J80EZa4gs","2016-05-31 12:41:41"
"MXIM-AV-1-10-22","la-republica-perdida-2-1976-1983.jpg","https://www.youtube.com/watch?v=gKARCVSYEV4","2016-05-31 12:49:24"
"MXIM-AV-1-10-23","lagunadedostiempos.jpg","https://www.youtube.com/watch?v=TLGNRVxo-Co","2016-05-31 13:05:20"
"MXIM-AV-1-10-24","MXIM-AV-1-10-23.jpg","","2016-05-31 13:17:22"
"MXIM-AV-1-10-25","MXIM-AV-1-10-25.jpg","https://www.youtube.com/watch?v=Wf8-Khrk8rw","2016-05-31 13:20:38"
"MXIM-AV-1-10-26","lowryfarolito.jpg","https://www.youtube.com/watch?v=HKgBynELRBA","2016-05-31 13:29:51"
"MXIM-AV-1-10-27","MXIM-AV-1-10-27.png","https://www.youtube.com/watch?v=OhvUJM9mm9A","2016-05-31 13:40:03"
"MXIM-AV-1-10-28","mihijoelche.jpg","https://www.youtube.com/watch?v=nb9imVUfH-E","2016-05-31 13:45:11"
"MXIM-AV-1-10-29","MXIM-AV-1-10-29.jpg","https://www.youtube.com/watch?v=_dHcNsKvnqE","2016-05-31 14:21:51"
"MXIM-AV-1-10-30","20442715.jpg","https://www.youtube.com/watch?v=gMJQi7jF5dY","2016-05-31 14:27:52"
"MXIM-AV-1-10-31","Nadie_es_inocente-487920540-large.jpg","https://www.youtube.com/watch?v=ZXr99xwjhcA","2016-05-31 14:36:29"
"MXIM-AV-1-10-32","MXIM-AV-1-10-32.jpg","https://vimeo.com/11363026","2016-05-31 14:39:40"
"MXIM-AV-1-10-33","sans-soleil-affiche_466054_37172.jpg","https://www.youtube.com/watch?v=0K8j3MU9dw4","2016-05-31 14:53:06"
"MXIM-AV-1-10-34","image_preview.jpg","https://www.youtube.com/watch?v=WXJkaBCfsQk","2016-05-31 15:01:13"
"MXIM-AV-1-10-35","max1148509584-front-cover.jpg","https://www.youtube.com/watch?v=sNVTmWRcUbY","2016-06-08 18:25:35"
"MXIM-AV-1-10-36","MXIM-AV-1-10-36.jpg","","2016-05-31 16:42:51"
"MXIM-AV-1-10-37","Reporters.jpg","http://www.ina.fr/video/CAA8200018201","2016-05-31 16:48:22"
"MXIM-AV-1-10-38","abeja.jpg","","2016-05-31 16:53:22"
"MXIM-AV-1-10-39","Reunion.jpg","","2016-05-31 16:59:35"
"MXIM-AV-1-10-40","urgences-7710751.jpg","https://www.youtube.com/watch?v=9z19-MN9VVM","2016-05-31 17:09:18"
"MXIM-AV-1-10-41","MXIM-AV-1-10-41.jpg","https://www.youtube.com/watch?v=WV6rlZ2V8AQ","2016-05-31 17:10:17"
"MXIM-AV-1-10-42","Saumialuk.jpg","","2016-05-31 17:24:12"
"MXIM-AV-1-10-43","Semana_santa_entre_los_mayos-MXIM-AV-1-10-43.jpg","","2016-05-31 17:38:00"
"MXIM-AV-1-10-44","Los trovadores.jpg","","2016-05-31 17:44:12"
"MXIM-AV-1-10-45","Sumatra Knochenumbettung.jpg","","2016-05-31 17:49:07"
"MXIM-AV-1-10-46","soldado-herzog.png","https://www.youtube.com/watch?v=O-Io6Ot4kHY","2016-05-31 18:06:08"
"MXIM-AV-1-10-47","Noso seculo.jpg","https://www.youtube.com/watch?v=g7FrY3CRZ1U","2016-06-07 20:37:57"
"MXIM-AV-1-10-48","Sir. Antonio van Dyck Sanson y Dalila.jpg","","2016-05-31 18:18:46"
"MXIM-AV-1-10-49","Lorenzo Lotto  Virgen con el niño con Santa Catalina y San Jacobo.JPG","http://search.alexanderstreet.com/preview/work/bibliographic_entity%7Cvideo_work%7C2164751","2016-11-05 20:27:45"
"MXIM-AV-1-10-50","El Bosque es Grande.jpg","http://search.alexanderstreet.com/preview/cite/share/brief/bibliographic_entity%7Cvideo_work%7C2166211","2016-05-31 18:34:04"
"MXIM-AV-1-10-51","El Bautismo.jpg","","2016-05-31 18:52:37"
"MXIM-AV-1-10-52","El Retablo de San Juan.jpg","","2016-05-31 19:08:28"
"MXIM-AV-1-10-53","v36395avohp.jpg","","2016-05-31 19:09:09"
"MXIM-AV-1-10-54","retrato.jpg","http://search.alexanderstreet.com/preview/work/bibliographic_entity%7Cvideo_work%7C1844825","2016-05-31 19:20:16"
"MXIM-AV-1-10-55","Madona.jpg","https://www.youtube.com/watch?v=QRq4umbUPZ0","2016-06-01 18:18:05"
"MXIM-AV-1-10-56","v36395avohp.jpg","https://www.youtube.com/watch?v=nNCbjwySYC4","2016-06-01 18:31:45"
"MXIM-AV-1-10-57","cinco mujeres.jpg","http://www.dailymotion.com/video/x2afhtj_five-women-on-the-street-1913-ernst-ludwig-kirchner_creation","2016-05-31 19:38:26"
"MXIM-AV-1-10-58","Adoración a los magos.jpg","","2016-05-31 19:45:31"
"MXIM-AV-1-10-59","obras maestras.jpg","","2016-05-31 19:51:14"
"MXIM-AV-1-10-60","Prismas.jpg","","2016-05-31 19:56:11"
"MXIM-AV-1-10-61","River.jpg","https://www.youtube.com/watch?v=BYOTtWRCYWI","2016-05-31 20:02:43"
"MXIM-AV-1-10-62","Resuireccion.jpg","http://search.alexanderstreet.com/preview/work/bibliographic_entity|video_work|2091645","2016-05-31 20:11:28"
"MXIM-AV-1-10-63","Louis or Antoine Le Nain  Peasant Family.jpg","","2016-06-01 18:37:58"
"MXIM-AV-1-10-64","ophelia.jpg","","2016-06-01 18:42:14"
"MXIM-AV-1-10-65","Andrea Mantegna Crucifixion of Christ.jpg","http://search.alexanderstreet.com/preview/work/bibliographic_entity%7Cvideo_work%7C1844667","2016-06-01 18:46:27"
"MXIM-AV-1-10-66","51gxagoh3zl-_ss500_.jpg","https://www.youtube.com/watch?v=Tifn085-m40&list=PLg6PqT3UxNFeIdEHQipNzAKCnM0FI4yuQ&index=4","2016-06-01 18:56:25"
"MXIM-AV-1-10-67","cavalier 1.jpg","https://www.youtube.com/watch?v=WXJkaBCfsQk","2016-06-01 19:04:12"
"MXIM-AV-1-10-68","cavalier 1.jpg","https://www.youtube.com/watch?v=X4JVVPrDFcU","2016-06-01 19:13:49"
"MXIM-AV-1-10-69","cavalier 1.jpg","https://www.youtube.com/watch?v=Xn9hO2Lr_f0","2016-06-01 19:18:34"
"MXIM-AV-1-10-70","cavalier 1.jpg","https://www.youtube.com/watch?v=JZMg7p6a1do","2016-06-01 19:26:52"
"MXIM-AV-1-10-71","cavalier 1.jpg","https://www.youtube.com/watch?v=RoFgBc2sxms","2016-06-01 19:43:43"
"MXIM-AV-1-10-72","cavalier 1.jpg","https://www.youtube.com/watch?v=Q3JRUwA0cR4","2016-06-01 19:47:58"
"MXIM-AV-1-10-73","cavalier 1.jpg","https://www.youtube.com/watch?v=8EdZnpU89ck","2016-06-01 19:52:06"
"MXIM-AV-1-10-74","cavalier 1.jpg","https://www.youtube.com/watch?v=Bb6SkvtQyBk","2016-06-01 20:00:31"
"MXIM-AV-1-10-75","cavalier 1.jpg","https://www.youtube.com/watch?v=YK_fIK3XJwE","2016-06-01 20:01:23"
"MXIM-AV-1-10-76","cavalier 1.jpg","https://www.youtube.com/watch?v=4am_izjot9Q","2016-06-01 20:07:20"
"MXIM-AV-1-10-77","cavalier 1.jpg","https://www.youtube.com/watch?v=wDztblmGnxI","2016-06-01 20:14:28"
"MXIM-AV-1-10-78","cavalier 1.jpg","https://www.youtube.com/watch?v=extAJjcLVHg","2016-06-01 20:17:04"
"MXIM-AV-1-10-79","61RUIpu-pfL._SX378_BO1,204,203,200_.jpg","https://www.youtube.com/watch?v=2Y5rC7kDx3o","2016-06-01 20:23:26"
"MXIM-AV-1-10-80","Despues_De-Caratula_1.jpg","https://www.youtube.com/watch?v=j8orcHwcoA0","2016-06-01 20:38:18"
"MXIM-AV-1-10-81","Despu_s_de_primera_parte_No_se_os_puede_dejar_solos-319876273-large.jpg","https://vimeo.com/97168347","2016-06-08 18:46:56"
"MXIM-AV-1-10-82","atado.jpg","https://vimeo.com/97710878","2016-06-08 18:47:44"
"MXIM-AV-1-10-83","laisladelasflores.jpg","https://www.youtube.com/watch?v=Afy4LxRN67g","2016-06-01 20:47:37"
"MXIM-AV-1-10-84","Corresponsables.jpg","","2016-06-01 20:50:12"
"MXIM-AV-1-10-86","Amazon.com_-The-Social-Life-of-Small-Urban-Spaces-9780970632418_-William-H.-Whyte_-Books.jpg","https://vimeo.com/111488563","2016-08-05 14:45:59"
"MXIM-AV-1-10-87","San_Clemente-516521380-large.jpg","https://www.youtube.com/watch?v=xyJK6SDm1ZE","2016-06-01 21:00:10"
"MXIM-AV-1-11-1","MXIM-AV-1-11-1.jpg","https://youtu.be/ypIRH0Dpoao","2016-06-01 13:56:53"
"MXIM-AV-1-11-2","ora riendo hora llorando.png","","2016-06-01 14:07:38"
"MXIM-AV-1-11-3","MXIM-AV-1-11-3.jpg","http://www.dailymotion.com/video/xs1uoa_raymond-depardon-afriques-comment-ca-va-avec-la-douleur-1996-extrait-i_creation","2016-06-01 14:23:19"
"MXIM-AV-1-11-4","Mas vale.jpg","","2016-06-01 14:34:43"
"MXIM-AV-1-11-5","banda.jpeg","","2016-06-01 14:39:47"
"MXIM-AV-1-11-6","MXIM-AV-1-11-6.jpg","https://www.youtube.com/watch?v=crzOM-jOVcM","2016-06-01 15:12:40"
"MXIM-AV-1-11-7","amealco usa.png","","2016-06-01 15:22:43"
"MXIM-AV-1-11-8","MXIM-AV-1-11-8.jpg","https://www.youtube.com/watch?v=GLxgxTZOJ_s","2016-06-01 15:28:11"
"MXIM-AV-1-11-9","MXIM-AV-1-11-9.jpg","https://www.youtube.com/watch?v=dRltsbClfsE&list=PL1C2694555FC8B280","2016-06-01 15:35:29"
"MXIM-AV-1-11-10","Arieles.jpg","https://www.youtube.com/watch?v=8ykPhCbO4Jw","2016-06-01 15:38:35"
"MXIM-AV-1-11-11","Artavazd.jpg","","2016-06-01 15:42:57"
"MXIM-AV-1-11-12","MXIM-AV-1-11-12.jpg","https://www.youtube.com/watch?v=2irFhia8r_o","2016-06-01 15:51:52"
"MXIM-AV-1-11-13","San patricio.jpg","","2016-06-01 16:06:45"
"MXIM-AV-1-11-14","batallon olimpia.png","","2016-06-01 16:31:33"
"MXIM-AV-1-11-15","MXIM-AV-1-11-15.jpg","https://www.youtube.com/watch?v=16ZcE-FJ3Fk","2016-06-01 16:46:05"
"MXIM-AV-1-11-16","Blob.jpg","","2016-06-01 16:48:08"
"MXIM-AV-1-11-17","MXIM-AV-1-11-17.jpg","https://www.youtube.com/watch?v=IY5Fw-voMi4","2016-06-19 02:13:48"
"MXIM-AV-1-11-18","onde esta.png","","2016-06-01 16:54:30"
"MXIM-AV-1-11-19","Patamban.png","","2016-06-01 17:05:12"
"MXIM-AV-1-11-20","chiapas dialogo.png","https://www.youtube.com/watch?v=Av0JaVv-tC4","2016-06-01 17:08:27"
"MXIM-AV-1-11-21","MXIM-AV-1-11-21.jpg","","2016-06-08 19:40:32"
"MXIM-AV-1-11-22","MXIM-AV-1-11-22.jpg","https://www.youtube.com/watch?v=kLpXwOM3kVc","2016-06-01 17:36:44"
"MXIM-AV-1-11-23","MXIM-AV-1-11-23.jpg","","2016-06-08 19:38:28"
"MXIM-AV-1-11-24","MXIM-AV-1-11-24.jpg","https://www.youtube.com/watch?v=4yZAoFqwqMY","2016-06-01 17:50:58"
"MXIM-AV-1-11-25","chute libre.png","","2016-06-01 17:54:13"
"MXIM-AV-1-11-26","estacion-constitucion-buenos-aires-prinicpios-del-siglo-xx.jpg","","2016-06-01 19:30:21"
"MXIM-AV-1-11-27","MXIM-AV-1-11-27.jpg","","2016-06-01 19:33:22"
