"MXIM-AV-1-11-52","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-01"
"MXIM-AV-1-11-53","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-23"
"MXIM-AV-1-11-218","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-28"
"MXIM-AV-1-11-219","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-28"
"MXIM-AV-1-11-54","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-07"
"MXIM-AV-1-11-55","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-20"
"MXIM-AV-1-11-56","La fuente para la reseña biográfica es una URL inválida: http://64.233.179.104/translate_c?hl=es&sl=en&u=http://www.iwf.de/va-origins/biograph/eng_2.htm&prev=/search%3Fq%3DBeate%2BEngelbrecht%26hl%3Des%26client%3Dfirefox-a%26channel%3Ds%26rls%3Dorg.mozilla:es-ES:official%26sa%3DG","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-57","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-17"
"MXIM-AV-1-11-58","La fuente para la reseña biográfica es una URL inválida: Fuente: http://translate.google.com.mx/translate?hl=es&sl=en&u=http://geography.berkeley.edu/projectsresources/CaliforniaThinkers/profiles/glintenkamp.html&sa=X&oi=translate&resnum=1&ct=result&prev=/search%3Fq%3DPAMELA%2BGLINTENKAMP%26hl%3Des%26client%3Dfirefox-a%26channel%3Ds%26rls%3Dorg.mozilla:es-ES:official%26hs%3D4hO%26sa%3DG","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-59","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-60","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-61","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-62","","Ursula Mares, Elisa Espinosa","Adaptación de la norma ISAD (G)","2014-11-11"
"MXIM-AV-1-11-63","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-64","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-65","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-06"
"MXIM-AV-1-11-66","En la caja del DVD traía el código MXIM-AV-1-11-159","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-11"
"MXIM-AV-1-11-67","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-25"
"MXIM-AV-1-11-68","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-69","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-22"
"MXIM-AV-1-11-70","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-71","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-72","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-73","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-74","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-75","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-77","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-78","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-79","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-09-02"
"MXIM-AV-1-11-80","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-81","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-82","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-84","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-23"
"MXIM-AV-1-11-85","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-24"
"MXIM-AV-1-11-86","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-24"
"MXIM-AV-1-11-87","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-06"
"MXIM-AV-1-11-88","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-89","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-90","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-30"
"MXIM-AV-1-11-91","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-03"
"MXIM-AV-1-11-92","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-30"
"MXIM-AV-1-11-93","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-22"
"MXIM-AV-1-11-94","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-09"
"MXIM-AV-1-11-94-1","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-09"
"MXIM-AV-1-11-94-2","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-09"
"MXIM-AV-1-11-95","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-31"
"MXIM-AV-1-11-96","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-97","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-31"
"MXIM-AV-1-11-98","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-99","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-100","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-101","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-102","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-103","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-01"
"MXIM-AV-1-11-104","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-105","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-106","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-108","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-109","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-110","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-111","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-112","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-24"
"MXIM-AV-1-11-113","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-05"
"MXIM-AV-1-11-114","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-19"
"MXIM-AV-1-11-115","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-116","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-117","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-118","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-119","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-120","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-07"
"MXIM-AV-1-11-121","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-07"
"MXIM-AV-1-11-122","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-07"
"MXIM-AV-1-11-123","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-07"
"MXIM-AV-1-11-124","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-125","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-126","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-127","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-128","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-130","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-131","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-132","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-133","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-134","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-25"
"MXIM-AV-1-11-135","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-136","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-137","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-08"
"MXIM-AV-1-11-138","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-139","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-141","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-08"
"MXIM-AV-1-11-142","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-143","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-144","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-145","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-146","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-09"
"MXIM-AV-1-11-147","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-148","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-09-02"
"MXIM-AV-1-11-149","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-150","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-10"
"MXIM-AV-1-11-151","","Tzutzumatzin Soto / Úrsula Mares","Adaptación de la norma ISAD (G)","2013-08-01"
"MXIM-AV-1-11-152","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-02"
"MXIM-AV-1-11-153","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-154","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-155","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-02"
"MXIM-AV-1-11-156","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-09"
"MXIM-AV-1-11-157","Realización en 1961, reconstrucción y recuperación en 1995","Úrsula Mares / Elisa D. Espinosa","Adaptación de la norma ISAD (G)","2015-01-30"
"MXIM-AV-1-11-158","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-11"
"MXIM-AV-1-11-159","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-03"
"MXIM-AV-1-11-160","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-06"
"MXIM-AV-1-11-161","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-17"
"MXIM-AV-1-11-162","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-17"
"MXIM-AV-1-11-163","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-03"
"MXIM-AV-1-11-164","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-03"
"MXIM-AV-1-11-165","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-05"
"MXIM-AV-1-11-166","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-05"
"MXIM-AV-1-11-167","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-05"
"MXIM-AV-1-11-168","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-05"
"MXIM-AV-1-11-169","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-06"
"MXIM-AV-1-11-170","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-15"
"MXIM-AV-1-11-171","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-15"
"MXIM-AV-1-11-172","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-09-20"
"MXIM-AV-1-11-173","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-09-20"
"MXIM-AV-1-11-174","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-07"
"MXIM-AV-1-11-175","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-07"
"MXIM-AV-1-11-176","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-07"
"MXIM-AV-1-11-177","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-07"
"MXIM-AV-1-11-178","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-07"
"MXIM-AV-1-11-179","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-08"
"MXIM-AV-1-11-180","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-08"
"MXIM-AV-1-11-181","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-08"
"MXIM-AV-1-11-182","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-13"
"MXIM-AV-1-11-183","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-13"
"MXIM-AV-1-11-184","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-15"
"MXIM-AV-1-11-185","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-15"
"MXIM-AV-1-11-186","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-15"
"MXIM-AV-1-11-187","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-15"
"MXIM-AV-1-11-188","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-08"
"MXIM-AV-1-11-189","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-15"
"MXIM-AV-1-11-190","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-15"
"MXIM-AV-1-11-191","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-15"
"MXIM-AV-1-11-192","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-14"
"MXIM-AV-1-11-193","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-14"
"MXIM-AV-1-11-194","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-14"
"MXIM-AV-1-11-195","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-14"
"MXIM-AV-1-11-196","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-14"
"MXIM-AV-1-11-197","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-15"
"MXIM-AV-1-11-198","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-15"
"MXIM-AV-1-11-199","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-15"
"MXIM-AV-1-11-200","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-15"
"MXIM-AV-1-11-201","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-16"
"MXIM-AV-1-11-202","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-16"
"MXIM-AV-1-11-203","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-16"
"MXIM-AV-1-11-204","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-16"
"MXIM-AV-1-11-205","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-08"
"MXIM-AV-1-11-207","","","Adaptación de la norma ISAD (G)","0000-00-00"
"MXIM-AV-1-11-208","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-209","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-210","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-10-15"
"MXIM-AV-1-11-211","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-212","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-213","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-214","http://www.cubacine.cult.cu/sitios/realizad/bvega.html","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-215","http://www.cubacine.cult.cu/sitios/realizad/bvega.html","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-216","","","Adaptación de la norma ISAD (G)","2014-08-07"
"MXIM-AV-1-11-217","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-1","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-27"
"MXIM-AV-1-12-2","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-01"
"MXIM-AV-1-12-3","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-4","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-20"
"MXIM-AV-1-12-5","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-01"
"MXIM-AV-1-12-6","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-7","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-8","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-9","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-10","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-01"
"MXIM-AV-1-12-11","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-12","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-06"
"MXIM-AV-1-12-13","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-06"
"MXIM-AV-1-12-14","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-03"
"MXIM-AV-1-12-15","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-16","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-06"
"MXIM-AV-1-12-17","","Tzutzumatzin Soto / Úrsula Mares","Adaptación de la norma ISAD (G)","2013-08-01"
"MXIM-AV-1-12-18","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-06"
"MXIM-AV-1-12-19","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-11"
"MXIM-AV-1-12-20","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-21","","Úrsula Mares","Adaptación de la norma ISAD (G)","2015-03-15"
"MXIM-AV-1-12-22","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-19"
"MXIM-AV-1-12-23","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-24","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-25","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-27"
"MXIM-AV-1-12-26","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-27","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-28"
"MXIM-AV-1-12-28","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-29","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-30","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-11"
"MXIM-AV-1-12-31","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-15"
"MXIM-AV-1-12-32","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-19"
"MXIM-AV-1-12-33","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-03"
"MXIM-AV-1-12-34","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-15"
"MXIM-AV-1-12-35","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-19"
"MXIM-AV-1-12-36","","Tzutzumatzin Soto / Úrsula Mares","Adaptación de la norma ISAD (G)","2013-08-01"
"MXIM-AV-1-12-37","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-08"
"MXIM-AV-1-12-38","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-08"
"MXIM-AV-1-12-39","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-03"
"MXIM-AV-1-12-40","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-07-03"
"MXIM-AV-1-12-41","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-04"
"MXIM-AV-1-12-42","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-43","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-44","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-45","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-46","","Tzutzumatzin Soto / Úrsula Mares","Adaptación de la norma ISAD (G)","2013-08-06"
"MXIM-AV-1-12-47","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-15"
"MXIM-AV-1-12-48","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-49","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-27"
"MXIM-AV-1-12-50","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-13"
"MXIM-AV-1-12-51","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-20"
"MXIM-AV-1-12-52","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-03"
"MXIM-AV-1-12-53","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-06"
"MXIM-AV-1-12-54","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-26"
"MXIM-AV-1-12-55","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-21"
"MXIM-AV-1-12-55-3","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-21"
"MXIM-AV-1-12-56","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-57","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-58","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-59","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-03"
"MXIM-AV-1-12-60","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-10"
"MXIM-AV-1-12-61","","Colectivo(participación de becarios y servicio social, 2002)","Adaptación de la norma ISAD (G)","2013-08-07"
"MXIM-AV-1-12-62","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-01"
"MXIM-AV-1-12-63","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-25"
"MXIM-AV-1-12-64","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-09"
"MXIM-AV-1-12-65","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-09"
"MXIM-AV-1-12-66","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-67","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-09"
"MXIM-AV-1-12-68","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-10"
"MXIM-AV-1-12-69","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-29"
"MXIM-AV-1-12-70","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-29"
"MXIM-AV-1-12-71","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-30"
"MXIM-AV-1-12-72","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-30"
"MXIM-AV-1-12-73","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-30"
"MXIM-AV-1-12-74","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-02"
"MXIM-AV-1-12-75","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-29"
"MXIM-AV-1-12-76","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-04-29"
"MXIM-AV-1-12-77","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-02"
"MXIM-AV-1-12-78","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-02-06"
"MXIM-AV-1-12-79","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-03"
"MXIM-AV-1-12-80","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-81","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-82","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-83","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-84","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-85","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-10-04"
"MXIM-AV-1-12-86","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-03"
"MXIM-AV-1-12-87","","Catalogación colectiva","Adaptación de la norma ISAD (G)","2013-08-13"
"MXIM-AV-1-12-88","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-07-01"
"MXIM-AV-1-12-89","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-07-01"
"MXIM-AV-1-12-90","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-07-01"
"MXIM-AV-1-12-91","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-07-01"
"MXIM-AV-1-12-92","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-13"
"MXIM-AV-1-12-93","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-13"
"MXIM-AV-1-12-94","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-13"
"MXIM-AV-1-12-95","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-12-03"
"MXIM-AV-1-12-96","","Úrsula Mares","Adaptación de la norma ISAD (G)","2012-11-30"
"MXIM-AV-1-12-97","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-17"
"MXIM-AV-1-12-98","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-17"
"MXIM-AV-1-12-99","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-100","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-15"
"MXIM-AV-1-12-101","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-10"
"MXIM-AV-1-12-102","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-10"
"MXIM-AV-1-12-103","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-10"
"MXIM-AV-1-12-104","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-15"
"MXIM-AV-1-12-105","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-20"
"MXIM-AV-1-12-106","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-20"
"MXIM-AV-1-12-107","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-22"
"MXIM-AV-1-12-108","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-08-20"
"MXIM-AV-1-12-109","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-20"
"MXIM-AV-1-12-110","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-111","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-112","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-113","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-114","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-05-22"
"MXIM-AV-1-12-115","http://www.elccc.mx/sitio/index.php/produccion-filmica-2/2000-2009/2006/794","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-04"
"MXIM-AV-1-12-116","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-08-20"
"MXIM-AV-1-12-117","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-118","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-12-119","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-06-10"
